row_num,fundo_u_origen,obs_raw_flat,rx_diio,rx_rut,rx_pesos_kg,rx_pesos_pv,rx_guia,rx_precio_dollar,rx_precio_texto,rx_precio_kg,rx_precio_unitario,rx_cantidad_animal,rx_fecha_dd_mm_yyyy,rx_fecha_texto,rx_patente_auto,rx_camion_prefix,rx_carro_prefix,rx_kw_compra,rx_kw_venta,rx_kw_traslado,rx_kw_tratamiento,rx_nombre_propio,rx_url,rx_porcentaje,obs_lines_joined
1415,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1416,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1417,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1418,San Pedro,Problemas digestivos,,,,,,,,,,,,,,,,,,,,,,,Problemas digestivos
1419,San Pedro,Diarrea,,,,,,,,,,,,,,,,,,,,,,,Diarrea
1420,San Pedro,Otras causas,,,,,,,,,,,,,,,,,,,,,,,Otras causas
1421,San Pedro,Otras causas,,,,,,,,,,,,,,,,,,,,,,,Otras causas
1422,San Pedro,Otras causas,,,,,,,,,,,,,,,,,,,,,,,Otras causas
1423,San Pedro,Hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,Hipomagnesemia
1424,San Pedro,Problemas digestivos,,,,,,,,,,,,,,,,,,,,,,,Problemas digestivos
1425,San Pedro,Ataque de perros,,,,,,,,,,,,,,,,,,,,,,,Ataque de perros
1426,San Pedro,Ataque de perros,,,,,,,,,,,,,,,,,,,,,,,Ataque de perros
1427,San Pedro,Otras causas,,,,,,,,,,,,,,,,,,,,,,,Otras causas
1428,San Pedro,Ataque de perros,,,,,,,,,,,,,,,,,,,,,,,Ataque de perros
1429,San Pedro,Problemas respiratorios,,,,,,,,,,,,,,,,,,,,,,,Problemas respiratorios
1430,San Pedro,Hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,Hipomagnesemia
1431,San Pedro,Otras causas,,,,,,,,,,,,,,,,,,,,,,,Otras causas
1432,San Pedro,Problemas digestivos,,,,,,,,,,,,,,,,,,,,,,,Problemas digestivos
