Diio,Fundo,Tipo parto,Subtipo parto,Estado,Sexo,Collar,Fecha parto,Total partos,Creado por,Fecha creado
22811666,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811510,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811287,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811882,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811328,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
24189895,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811558,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811293,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
24189973,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811650,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
25836187,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",4,Diego,"""2025-10-16T00:00:00.000Z"""
22811780,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811408,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
26250892,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",5,Diego,"""2025-10-16T00:00:00.000Z"""
12688128,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",8,Diego,"""2025-10-16T00:00:00.000Z"""
25005181,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811234,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
24190161,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811595,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811238,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811378,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811600,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811285,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811319,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
26250913,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811427,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811518,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
22811678,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
24190250,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-16T00:00:00.000Z"""
14475878,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-13T00:00:00.000Z""",7,Diego,"""2025-10-14T00:00:00.000Z"""
22619542,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-13T00:00:00.000Z""",2,Diego,"""2025-10-14T00:00:00.000Z"""
21430016,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-13T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
21429870,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-13T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
25836288,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-13T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
22811472,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-13T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811361,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-13T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811824,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-13T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811256,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-13T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811460,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-13T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
24190159,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-09T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
24189839,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-09T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22619123,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-09T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
21430077,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-09T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
4297581,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-09T00:00:00.000Z""",10,Diego,"""2025-10-14T00:00:00.000Z"""
18859756,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-09T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
12546531,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-09T00:00:00.000Z""",8,Diego,"""2025-10-14T00:00:00.000Z"""
21430114,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-09T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
21430571,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-09T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
22619152,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-09T00:00:00.000Z""",2,Diego,"""2025-10-14T00:00:00.000Z"""
25836251,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-09T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
18954306,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-09T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
21430607,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-09T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
25836218,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-09T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
21430446,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-09T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
25836307,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-08T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
26250901,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-08T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
19219166,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-08T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
25836164,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-08T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
18954361,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-08T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
21430474,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-08T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
25836327,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-08T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
16464387,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-08T00:00:00.000Z""",6,Diego,"""2025-10-14T00:00:00.000Z"""
21430426,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-08T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
14476311,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-08T00:00:00.000Z""",13,Diego,"""2025-10-14T00:00:00.000Z"""
18086486,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-08T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
18953963,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-08T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
24190470,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-08T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
24190383,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811706,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811448,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
26250920,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811748,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811880,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
26250930,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
24190184,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
24189820,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811519,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811203,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-06T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22619521,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-05T00:00:00.000Z""",2,Diego,"""2025-10-14T00:00:00.000Z"""
22619473,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-05T00:00:00.000Z""",2,Diego,"""2025-10-14T00:00:00.000Z"""
22619803,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-05T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
18086872,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-05T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
18086092,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-05T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
22620330,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-05T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
25836273,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-03T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
26250908,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-03T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811239,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-03T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811375,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-03T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811646,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-03T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811340,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-03T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
25836194,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
21429895,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
16464582,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",6,Diego,"""2025-10-14T00:00:00.000Z"""
22619660,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-02T00:00:00.000Z""",2,Diego,"""2025-10-14T00:00:00.000Z"""
25836197,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
12688349,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-02T00:00:00.000Z""",8,Diego,"""2025-10-14T00:00:00.000Z"""
22619582,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-02T00:00:00.000Z""",2,Diego,"""2025-10-14T00:00:00.000Z"""
22619502,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811423,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
25836250,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-02T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
24190480,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-02T00:00:00.000Z""",6,Diego,"""2025-10-14T00:00:00.000Z"""
22811422,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
24190412,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
24189890,San Pedro,Inducción,,Muerto,,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811551,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811590,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
22811446,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
24190478,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",7,Diego,"""2025-10-14T00:00:00.000Z"""
22811364,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-02T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
25836320,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
21429821,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
22619829,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",2,Diego,"""2025-10-14T00:00:00.000Z"""
18086157,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
22619018,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",2,Diego,"""2025-10-14T00:00:00.000Z"""
18086780,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
25836388,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
19219962,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
18085805,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
20055869,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
21430503,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",3,Diego,"""2025-10-14T00:00:00.000Z"""
25836309,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
16464320,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",4,Diego,"""2025-10-14T00:00:00.000Z"""
18086340,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",5,Diego,"""2025-10-14T00:00:00.000Z"""
24190361,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
24190177,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-14T00:00:00.000Z"""
24190323,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-13T00:00:00.000Z"""
22811312,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
26250924,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
25836257,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",5,Diego,"""2025-10-11T00:00:00.000Z"""
22811214,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
22811292,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
21429710,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",3,Diego,"""2025-10-11T00:00:00.000Z"""
22811716,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
22811543,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
18953762,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",4,Diego,"""2025-10-11T00:00:00.000Z"""
22811208,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
24190305,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
22811711,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
22811458,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
22811389,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-10-01T00:00:00.000Z""",1,Diego,"""2025-10-11T00:00:00.000Z"""
22811267,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
26250923,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
24189919,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
24190011,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-24T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
20055890,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",5,Diego,"""2025-09-30T00:00:00.000Z"""
23547647,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",5,Diego,"""2025-09-30T00:00:00.000Z"""
25836236,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",4,Diego,"""2025-09-30T00:00:00.000Z"""
21430673,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",4,Diego,"""2025-09-30T00:00:00.000Z"""
19219244,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",3,Diego,"""2025-09-30T00:00:00.000Z"""
16464883,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",4,Diego,"""2025-09-30T00:00:00.000Z"""
21430467,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",3,Diego,"""2025-09-30T00:00:00.000Z"""
25836155,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",4,Diego,"""2025-09-30T00:00:00.000Z"""
20055823,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",6,Diego,"""2025-09-30T00:00:00.000Z"""
20055874,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",10,Diego,"""2025-09-30T00:00:00.000Z"""
22811501,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811900,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
14475947,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",8,Diego,"""2025-09-30T00:00:00.000Z"""
22811514,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811502,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811284,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811373,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811333,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
24189998,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
24189926,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22620325,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
24190428,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811334,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811282,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811495,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811352,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
24189906,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811721,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
22811437,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-26T00:00:00.000Z""",1,Diego,"""2025-09-30T00:00:00.000Z"""
16464161,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-24T00:00:00.000Z""",7,Diego,"""2025-09-30T00:00:00.000Z"""
4264275,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-24T00:00:00.000Z""",11,Diego,"""2025-09-30T00:00:00.000Z"""
4237453,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-24T00:00:00.000Z""",12,Diego,"""2025-09-30T00:00:00.000Z"""
14476304,San Pedro,Natural,Perdida Preñez,Muerto,,,"""2025-09-25T00:00:00.000Z""",11,Diego,"""2025-09-25T00:00:00.000Z"""
21429730,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-24T00:00:00.000Z""",3,Diego,"""2025-09-25T00:00:00.000Z"""
20055881,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-24T00:00:00.000Z""",4,Diego,"""2025-09-25T00:00:00.000Z"""
18954530,San Pedro,Natural,Normal,Vivo,Hembra,,"""2025-09-17T00:00:00.000Z""",3,Diego,"""2025-09-25T00:00:00.000Z"""
18086827,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-17T00:00:00.000Z""",4,Diego,"""2025-09-25T00:00:00.000Z"""
25836274,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-17T00:00:00.000Z""",8,Diego,"""2025-09-25T00:00:00.000Z"""
10591099,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-17T00:00:00.000Z""",7,Diego,"""2025-09-25T00:00:00.000Z"""
25836391,San Pedro,Natural,Normal,Vivo,Macho,,"""2025-09-13T00:00:00.000Z""",5,Diego,"""2025-09-25T00:00:00.000Z"""
