Diio,Fundo,Tipo ganado,Fecha nacimiento,Estado reproductivo,Estado leche,Motivo,Detalle,Fecha baja,Creado por,Fecha creado
25938295,San Pedro,Ternera,"""2025-08-19T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-23T00:00:00.000Z""",Diego,"""2025-09-30T00:00:00.000Z"""
26186043,San Pedro,Ternera,"""2025-08-01T00:00:00.000Z""",,,Accidente,cae cuneta,"""2025-09-23T00:00:00.000Z""",Diego,"""2025-09-30T00:00:00.000Z"""
26207537,San Pedro,Ternero,"""2025-09-26T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-09-30T00:00:00.000Z""",Diego,"""2025-09-30T00:00:00.000Z"""
26207429,San Pedro,Ternero,"""2025-09-13T00:00:00.000Z""",,,Accidente,Enterrada monte,"""2025-09-29T00:00:00.000Z""",Diego,"""2025-09-30T00:00:00.000Z"""
26205368,San Pedro,Ternera,"""2025-09-08T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-29T00:00:00.000Z""",Diego,"""2025-09-30T00:00:00.000Z"""
26205301,San Pedro,Ternero,"""2025-09-02T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-09-29T00:00:00.000Z""",Diego,"""2025-09-30T00:00:00.000Z"""
26205348,San Pedro,Ternera,"""2025-09-05T00:00:00.000Z""",,,Diarrea,empacho,"""2025-09-29T00:00:00.000Z""",Diego,"""2025-09-30T00:00:00.000Z"""
26205459,San Pedro,Ternera,"""2025-08-30T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-29T00:00:00.000Z""",Diego,"""2025-09-30T00:00:00.000Z"""
25938253,San Pedro,Ternero,"""2025-08-17T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-09-29T00:00:00.000Z""",Diego,"""2025-09-30T00:00:00.000Z"""
26186215,San Pedro,Ternero,"""2025-08-09T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-29T00:00:00.000Z""",Diego,"""2025-09-30T00:00:00.000Z"""
24190368,Recría Feedlot ,Novillo,"""2023-09-27T00:00:00.000Z""",,,Muerte,Flaco (neumonia crónica),"""2025-09-10T00:00:00.000Z""",guentrepan,"""2025-09-29T00:00:00.000Z"""
24190292,Recría Feedlot ,Novillo,"""2023-08-29T00:00:00.000Z""",,,Muerte,Flaco (neumonia crónica),"""2025-09-10T00:00:00.000Z""",guentrepan,"""2025-09-29T00:00:00.000Z"""
26207512,San Pedro,Ternero,"""2025-09-24T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-09-27T00:00:00.000Z""",Diego,"""2025-09-27T00:00:00.000Z"""
26205455,San Pedro,Ternero,"""2025-08-29T00:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2025-09-23T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
26186157,San Pedro,Ternera,"""2025-08-07T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-21T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
25938353,San Pedro,Ternero,"""2025-08-22T00:00:00.000Z""",,,Accidente,Enterrada monte,"""2025-09-21T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
25938291,San Pedro,Ternero,"""2025-08-18T00:00:00.000Z""",,,Diarrea,empacho,"""2025-09-16T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
26205373,San Pedro,Ternera,"""2025-09-08T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-22T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
26186209,San Pedro,Ternera,"""2025-08-09T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-22T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
26207448,San Pedro,Ternero,"""2025-09-17T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-20T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
26205362,San Pedro,Ternero,"""2025-09-08T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-20T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
26205388,San Pedro,Ternera,"""2025-09-10T00:00:00.000Z""",,,Accidente,cae cuneta,"""2025-09-18T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
26205411,San Pedro,Ternera,"""2025-08-26T00:00:00.000Z""",,,Accidente,cae cuneta,"""2025-09-18T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
26205414,San Pedro,Ternera,"""2025-08-26T00:00:00.000Z""",,,Accidente,cae cuneta,"""2025-09-17T00:00:00.000Z""",Diego,"""2025-09-25T00:00:00.000Z"""
22518095,Medieria FT,Novillo,"""2023-08-16T00:00:00.000Z""",,,Muerte,Ptbc,"""2025-09-19T00:00:00.000Z""",guentrepan,"""2025-09-22T00:00:00.000Z"""
23547996,San Pedro,Ternera,"""2025-07-29T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-22T00:00:00.000Z""",Diego,"""2025-09-22T00:00:00.000Z"""
25938251,San Pedro,Ternero,"""2025-08-17T00:00:00.000Z""",,,coccidiosis,muerte,"""2025-09-22T00:00:00.000Z""",Diego,"""2025-09-22T00:00:00.000Z"""
18086025,San Pedro,Vaca,"""2019-08-07T00:00:00.000Z""",Parida,En Leche,Muerte,Abomasitis,"""2025-09-22T00:00:00.000Z""",Diego,"""2025-09-22T00:00:00.000Z"""
25938341,San Pedro,Ternero,"""2025-08-22T00:00:00.000Z""",,,Accidente,cae cuneta,"""2025-09-22T00:00:00.000Z""",Diego,"""2025-09-22T00:00:00.000Z"""
23891622,Mollendo ,Novillo,"""2023-05-28T00:00:00.000Z""",,,Muerte,Torcion Intestinal,"""2025-09-12T00:00:00.000Z""",guentrepan,"""2025-09-15T00:00:00.000Z"""
21430133,San Pedro,Vaca,"""2021-09-07T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2025-09-13T00:00:00.000Z""",Diego,"""2025-09-13T00:00:00.000Z"""
25836241,San Pedro,Vaca,"""2016-08-19T00:00:00.000Z""",Parida,En Leche,Muerte,Abomasitis,"""2025-09-13T00:00:00.000Z""",Diego,"""2025-09-13T00:00:00.000Z"""
21429927,San Pedro,Vaca,"""2021-08-20T00:00:00.000Z""",Preñada,En Leche,Muerte,Abomasitis,"""2025-09-13T00:00:00.000Z""",Diego,"""2025-09-13T00:00:00.000Z"""
25836358,San Pedro,Vaca,"""2016-10-12T00:00:00.000Z""",Preñada,En Leche,Accidente,Enterrada monte,"""2025-09-11T00:00:00.000Z""",Diego,"""2025-09-13T00:00:00.000Z"""
26186046,San Pedro,Ternero,"""2025-08-02T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-11T00:00:00.000Z""",Diego,"""2025-09-11T00:00:00.000Z"""
23547950,San Pedro,Ternera,"""2025-07-24T00:00:00.000Z""",,,Diarrea,empacho,"""2025-09-05T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
23547981,San Pedro,Ternero,"""2025-07-27T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-05T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
26186028,San Pedro,Ternera,"""2025-07-31T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-09-05T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
18086245,San Pedro,Vaca,"""2019-08-19T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2025-09-05T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
25836167,San Pedro,Vaca,"""2020-08-20T00:00:00.000Z""",Preñada,En Leche,Muerte,hipomagnesemia,"""2025-09-05T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
20055895,San Pedro,Vaca,"""2019-08-06T00:00:00.000Z""",Preñada,En Leche,Muerte,sin diagnostico (post parto),"""2025-09-04T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
14475913,San Pedro,Vaca,"""2017-08-15T00:00:00.000Z""",Parida,En Leche,Impactacion ruminal,panzaso,"""2025-08-28T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
16464872,San Pedro,Vaca,"""2016-09-10T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2025-09-02T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
19219914,San Pedro,Vaca,"""2021-07-31T00:00:00.000Z""",Preñada,En Leche,Accidente,Enterrada monte,"""2025-09-01T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
25938396,San Pedro,Ternero,"""2025-08-25T00:00:00.000Z""",,,Accidente,Pisado vaca,"""2025-08-26T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
21430656,San Pedro,Vaca,"""2016-07-08T00:00:00.000Z""",Preñada,En Leche,Muerte,hipomagnesemia,"""2025-08-30T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
26186280,San Pedro,Ternera,"""2025-08-12T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2025-08-19T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
26186257,San Pedro,Ternero,"""2025-08-10T01:00:00.000Z""",,,coccidiosis,muerte,"""2025-08-20T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
26186278,San Pedro,Ternero,"""2025-08-11T00:00:00.000Z""",,,Muerte,coccidiosis,"""2025-08-13T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
25938316,San Pedro,Ternero,"""2025-08-20T00:00:00.000Z""",,,Diarrea,diarrea,"""2025-08-14T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
25938102,San Pedro,Ternera,"""2025-08-12T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-08-14T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
25938250,San Pedro,Ternero,"""2025-08-17T00:00:00.000Z""",,,Diarrea,jotes,"""2025-08-14T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
26186279,San Pedro,Ternero,"""2025-08-12T00:00:00.000Z""",,,Diarrea,empacho,"""2025-08-12T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
25938244,San Pedro,Ternero,"""2025-08-16T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-08-12T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
23547975,San Pedro,Ternero,"""2025-07-26T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2025-08-12T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
25938220,San Pedro,Ternera,"""2025-08-15T00:00:00.000Z""",,,Diarrea,diarrea,"""2025-08-06T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
26186048,San Pedro,Ternera,"""2025-08-02T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-08-02T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
25938271,San Pedro,Ternero,"""2025-08-17T00:00:00.000Z""",,,Diarrea,empacho,"""2025-08-08T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
25938336,San Pedro,Ternera,"""2025-08-22T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-08-08T00:00:00.000Z""",Diego,"""2025-09-05T00:00:00.000Z"""
24184744,Medieria FT,Vaquilla,"""2023-07-07T00:00:00.000Z""",Vacía,,Muerte,Neumonia,"""2025-08-27T00:00:00.000Z""",guentrepan,"""2025-08-29T00:00:00.000Z"""
24190467,Recría Feedlot ,Novillo,"""2023-07-30T00:00:00.000Z""",,,Muerte,enterrada en el barro,"""2025-08-10T01:00:00.000Z""",guentrepan,"""2025-08-29T00:00:00.000Z"""
24190300,Recría Feedlot ,Novillo,"""2023-08-29T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-08-05T00:00:00.000Z""",guentrepan,"""2025-08-29T00:00:00.000Z"""
25836407,Recría Feedlot ,Novillo,"""2024-06-24T00:00:00.000Z""",,,Muerte,Flaco (neumonia crónica),"""2025-08-12T00:00:00.000Z""",guentrepan,"""2025-08-29T00:00:00.000Z"""
26186133,San Pedro,Ternero,"""2025-08-06T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-08-25T00:00:00.000Z""",Diego,"""2025-08-26T00:00:00.000Z"""
25938283,San Pedro,Ternero,"""2025-08-18T00:00:00.000Z""",,,coccidiosis,muerte,"""2025-08-25T00:00:00.000Z""",Diego,"""2025-08-26T00:00:00.000Z"""
26186055,San Pedro,Ternera,"""2025-08-02T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-08-25T00:00:00.000Z""",Diego,"""2025-08-26T00:00:00.000Z"""
25938170,San Pedro,Ternera,"""2025-08-14T00:00:00.000Z""",,,coccidiosis,muerte,"""2025-08-23T00:00:00.000Z""",Diego,"""2025-08-23T00:00:00.000Z"""
26186255,San Pedro,Ternero,"""2025-08-10T01:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-08-23T00:00:00.000Z""",Diego,"""2025-08-23T00:00:00.000Z"""
25938276,San Pedro,Ternera,"""2025-08-17T00:00:00.000Z""",,,Calostro,Mala calidad o ingesta,"""2025-08-23T00:00:00.000Z""",Diego,"""2025-08-23T00:00:00.000Z"""
26186160,San Pedro,Ternera,"""2025-08-07T00:00:00.000Z""",,,Diarrea,jotes,"""2025-08-23T00:00:00.000Z""",Diego,"""2025-08-23T00:00:00.000Z"""
23547646,San Pedro,Vaca,"""2013-02-15T00:00:00.000Z""",Parida,En Leche,Accidente,cae cuneta,"""2025-08-18T00:00:00.000Z""",Diego,"""2025-08-20T00:00:00.000Z"""
25836380,San Pedro,Vaca,"""2018-08-18T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2025-08-18T00:00:00.000Z""",Diego,"""2025-08-20T00:00:00.000Z"""
22811893,San Pedro,Vaquilla,"""2023-08-21T00:00:00.000Z""",Preñada,,Muerte,Baja condición corporal,"""2025-08-16T00:00:00.000Z""",Diego,"""2025-08-18T00:00:00.000Z"""
26186270,San Pedro,Ternero,"""2025-08-11T00:00:00.000Z""",,,jotes,jotes,"""2025-08-15T00:00:00.000Z""",Diego,"""2025-08-16T00:00:00.000Z"""
26186184,San Pedro,Ternero,"""2025-08-08T00:00:00.000Z""",,,jotes,jotes,"""2025-08-14T00:00:00.000Z""",Diego,"""2025-08-14T00:00:00.000Z"""
26186108,San Pedro,Ternero,"""2025-08-04T00:00:00.000Z""",,,Muerte,mellizo débil (enteritis),"""2025-08-14T00:00:00.000Z""",Diego,"""2025-08-14T00:00:00.000Z"""
26186090,San Pedro,Ternero,"""2025-08-03T00:00:00.000Z""",,,jotes,jotes,"""2025-08-09T00:00:00.000Z""",Diego,"""2025-08-14T00:00:00.000Z"""
26186039,San Pedro,Ternero,"""2025-08-01T00:00:00.000Z""",,,jotes,jotes,"""2025-08-09T00:00:00.000Z""",Diego,"""2025-08-14T00:00:00.000Z"""
26186207,San Pedro,Ternero,"""2025-08-09T00:00:00.000Z""",,,hipotermia,entumido,"""2025-08-09T00:00:00.000Z""",Diego,"""2025-08-14T00:00:00.000Z"""
26186198,San Pedro,Ternero,"""2025-08-09T00:00:00.000Z""",,,jotes,jotes,"""2025-08-10T01:00:00.000Z""",Diego,"""2025-08-14T00:00:00.000Z"""
26186175,San Pedro,Ternera,"""2025-08-07T00:00:00.000Z""",,,jotes,jotes,"""2025-08-14T00:00:00.000Z""",Diego,"""2025-08-14T00:00:00.000Z"""
26186238,San Pedro,Ternero,"""2025-08-10T01:00:00.000Z""",,,jotes,jotes,"""2025-08-14T00:00:00.000Z""",Diego,"""2025-08-14T00:00:00.000Z"""
26186170,San Pedro,Ternero,"""2025-08-07T00:00:00.000Z""",,,hipotermia,entumido,"""2025-08-14T00:00:00.000Z""",Diego,"""2025-08-14T00:00:00.000Z"""
26186132,San Pedro,Ternero,"""2025-08-06T00:00:00.000Z""",,,Muerte,enterrada en el barro,"""2025-08-14T00:00:00.000Z""",Diego,"""2025-08-14T00:00:00.000Z"""
26186003,San Pedro,Ternera,"""2025-07-30T00:00:00.000Z""",,,jotes,jotes,"""2025-08-03T00:00:00.000Z""",Diego,"""2025-08-07T00:00:00.000Z"""
23547973,San Pedro,Ternero,"""2025-07-26T00:00:00.000Z""",,,Accidente,Pisado vaca,"""2025-08-02T00:00:00.000Z""",Diego,"""2025-08-06T00:00:00.000Z"""
23547932,San Pedro,Ternero,"""2025-07-22T00:00:00.000Z""",,,hipotermia,temporal,"""2025-07-31T00:00:00.000Z""",Diego,"""2025-08-01T00:00:00.000Z"""
26437284,Recría Feedlot ,Novillo,"""2024-07-07T00:00:00.000Z""",,,Muerte,Septicemia,"""2025-07-25T00:00:00.000Z""",guentrepan,"""2025-07-31T00:00:00.000Z"""
26437202,Recría Feedlot ,Vaquilla,"""2024-06-27T00:00:00.000Z""",Preencaste,,Muerte,enterrada en el barro,"""2025-07-05T00:00:00.000Z""",guentrepan,"""2025-07-31T00:00:00.000Z"""
26438295,Recría Feedlot ,Ternera,"""2024-09-07T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-07-03T00:00:00.000Z""",guentrepan,"""2025-07-31T00:00:00.000Z"""
23547951,San Pedro,Ternero,"""2025-07-24T00:00:00.000Z""",,,Diarrea,diarrea,"""2025-07-31T00:00:00.000Z""",Diego,"""2025-07-31T00:00:00.000Z"""
4263348,San Pedro,Vaca,"""2012-09-15T00:00:00.000Z""",Parida,En Leche,Muerte,Impactación Ruminal,"""2025-07-31T00:00:00.000Z""",Diego,"""2025-07-31T00:00:00.000Z"""
18859763,San Pedro,Vaca,"""2015-07-15T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2025-07-31T00:00:00.000Z""",Diego,"""2025-07-31T00:00:00.000Z"""
18086087,San Pedro,Vaca,"""2019-08-10T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2025-07-24T00:00:00.000Z""",Diego,"""2025-07-24T00:00:00.000Z"""
26437435,Recría Feedlot ,Ternero,"""2024-07-16T00:00:00.000Z""",,,Muerte,Quebrada paleta,"""2025-07-15T00:00:00.000Z""",guentrepan,"""2025-07-15T00:00:00.000Z"""
22620317,Recría Feedlot ,Novillo,"""2023-10-10T00:00:00.000Z""",,,Muerte,Flaco (neumonia crónica),"""2025-07-04T00:00:00.000Z""",guentrepan,"""2025-07-07T00:00:00.000Z"""
22811547,Recría Feedlot ,Novillo,"""2023-07-25T00:00:00.000Z""",,,Muerte,Flaco (neumonia crónica),"""2025-07-04T00:00:00.000Z""",guentrepan,"""2025-07-07T00:00:00.000Z"""
19219231,San Pedro,Vaca,"""2021-07-26T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2025-07-04T00:00:00.000Z""",Diego,"""2025-07-05T00:00:00.000Z"""
26438438,Recría Feedlot ,Ternera,"""2024-09-26T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-07-21T00:00:00.000Z""",guentrepan,"""2025-07-01T00:00:00.000Z"""
22619904,San Pedro,Vaca,"""2022-07-30T00:00:00.000Z""",Preñada,En Leche,Muerte,Flaca PTBc,"""2025-06-19T00:00:00.000Z""",Diego,"""2025-06-19T00:00:00.000Z"""
22619796,San Pedro,Vaca,"""2022-07-30T00:00:00.000Z""",Preñada,En Leche,Muerte,Flaca PTBc,"""2025-06-19T00:00:00.000Z""",Diego,"""2025-06-19T00:00:00.000Z"""
24318011,Medieria FT,Novillo,"""2023-04-16T00:00:00.000Z""",,,Muerte,Impactación Ruminal,"""2025-06-02T00:00:00.000Z""",guentrepan,"""2025-06-04T00:00:00.000Z"""
24175239,Medieria FT,Novillo,"""2023-04-04T00:00:00.000Z""",,,Muerte,Enteritis Hemorrágica y Abomasitis,"""2025-05-12T00:00:00.000Z""",guentrepan,"""2025-05-30T00:00:00.000Z"""
26438231,Recría Feedlot ,Ternera,"""2024-08-31T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-05-28T00:00:00.000Z""",guentrepan,"""2025-05-30T00:00:00.000Z"""
26438267,Recría Feedlot ,Ternera,"""2024-08-10T00:00:00.000Z""",,,Muerte,Flaco (neumonia crónica),"""2025-05-08T00:00:00.000Z""",guentrepan,"""2025-05-30T00:00:00.000Z"""
26438031,Recría Feedlot ,Ternera,"""2024-08-15T00:00:00.000Z""",,,Muerte,Neumonia no responde a tratamiento  (flaco),"""2025-05-06T00:00:00.000Z""",guentrepan,"""2025-05-30T00:00:00.000Z"""
26437628,Recría Feedlot ,Ternero,"""2024-07-26T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-05-06T00:00:00.000Z""",guentrepan,"""2025-05-30T00:00:00.000Z"""
26437707,San Pedro,Ternero,"""2024-07-31T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-05-23T00:00:00.000Z""",Diego,"""2025-05-23T00:00:00.000Z"""
26437278,San Pedro,Ternera,"""2024-07-07T00:00:00.000Z""",,,Muerte,neumonía cronica,"""2025-05-23T00:00:00.000Z""",Diego,"""2025-05-23T00:00:00.000Z"""
22619210,San Pedro,Vaca,"""2022-07-30T00:00:00.000Z""",Preñada,En Leche,Muerte,Flaca PTBc,"""2025-05-14T00:00:00.000Z""",Diego,"""2025-05-19T00:00:00.000Z"""
24044689,Mollendo ,Novillo,"""2023-04-03T00:00:00.000Z""",,,Muerte,Fractura miembro posterior Izquierdo,"""2025-04-30T00:00:00.000Z""",guentrepan,"""2025-04-30T00:00:00.000Z"""
26437594,San Pedro,Ternera,"""2024-07-24T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2025-04-25T00:00:00.000Z""",Diego,"""2025-04-25T00:00:00.000Z"""
26437290,San Pedro,Ternera,"""2024-07-12T00:00:00.000Z""",,,fractura de mano/pies,no responde tratamiento,"""2025-04-25T00:00:00.000Z""",Diego,"""2025-04-25T00:00:00.000Z"""
21430150,San Pedro,Vaca,"""2021-09-09T00:00:00.000Z""",Parida,En Leche,Accidente,Cae quebrada,"""2025-04-25T00:00:00.000Z""",Diego,"""2025-04-25T00:00:00.000Z"""
26438210,Recría Feedlot ,Ternero,"""2024-08-29T00:00:00.000Z""",,,Muerte,accidente comedero,"""2025-04-19T00:00:00.000Z""",guentrepan,"""2025-04-21T00:00:00.000Z"""
26437358,Arriendo las quebradas ,Ternera,"""2024-07-12T00:00:00.000Z""",,,Muerte,colico,"""2025-04-11T00:00:00.000Z""",guentrepan,"""2025-04-21T00:00:00.000Z"""
26437798,Recría Feedlot ,Ternera,"""2024-07-24T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-04-14T00:00:00.000Z""",guentrepan,"""2025-04-14T00:00:00.000Z"""
26437326,Recría Feedlot ,Ternero,"""2024-07-11T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-04-06T00:00:00.000Z""",guentrepan,"""2025-04-08T00:00:00.000Z"""
26438129,Recría Feedlot ,Ternero,"""2024-08-23T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-04-07T00:00:00.000Z""",guentrepan,"""2025-04-08T00:00:00.000Z"""
24189844,feedlot,Novillo,"""2023-09-07T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-04-07T00:00:00.000Z""",guentrepan,"""2025-04-08T00:00:00.000Z"""
26437818,San Pedro,Ternera,"""2024-08-05T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2025-04-02T00:00:00.000Z""",Diego,"""2025-04-02T00:00:00.000Z"""
26437204,Arriendo las quebradas ,Ternera,"""2024-06-27T00:00:00.000Z""",,,Muerte,Neumonia,"""2025-03-28T00:00:00.000Z""",guentrepan,"""2025-03-28T00:00:00.000Z"""
22620332,San Pedro,Vaca,"""2020-08-28T00:00:00.000Z""",Vacía,En Leche,Venta,venta,"""2025-03-27T00:00:00.000Z""",Diego,"""2025-03-27T00:00:00.000Z"""
22619382,San Pedro,Vaca,"""2022-08-19T00:00:00.000Z""",Inseminada,En Leche,Enteritis Hemorrágica y Abomasitis,Enteritis Hemorrágica y Abomasitis,"""2025-03-11T00:00:00.000Z""",Diego,"""2025-03-26T00:00:00.000Z"""
26437889,San Pedro,Ternera,"""2024-08-08T00:00:00.000Z""",,,fractura de mano/pies,no responde tratamiento,"""2025-03-16T00:00:00.000Z""",Diego,"""2025-03-16T00:00:00.000Z"""
26438331,San Pedro,Ternero,"""2024-09-14T00:00:00.000Z""",,,Muerte,guachero sin madre,"""2025-03-16T00:00:00.000Z""",Diego,"""2025-03-16T00:00:00.000Z"""
26438394,San Pedro,Ternera,"""2024-09-21T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2025-03-16T00:00:00.000Z""",Diego,"""2025-03-16T00:00:00.000Z"""
24190373,Arriendo las quebradas ,Novillo,"""2023-09-27T00:00:00.000Z""",,,muerte,Septicemia (pene quebrado),"""2025-02-28T00:00:00.000Z""",Diego,"""2025-03-07T00:00:00.000Z"""
21430452,San Pedro,Vaca,"""2021-09-30T00:00:00.000Z""",Parida,En Leche,Muerte,Flaca PTBc,"""2025-03-07T00:00:00.000Z""",Diego,"""2025-03-07T00:00:00.000Z"""
26438096,San Pedro,Ternero,"""2024-08-19T00:00:00.000Z""",,,problemas digestivos,taco con bola de pelos,"""2025-03-07T00:00:00.000Z""",Diego,"""2025-03-07T00:00:00.000Z"""
26438459,San Pedro,Ternera,"""2024-09-30T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
26438320,San Pedro,Ternero,"""2024-09-11T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
26438144,San Pedro,Ternera,"""2024-08-24T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
26438051,San Pedro,Ternera,"""2024-08-15T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
26438045,San Pedro,Ternera,"""2024-08-15T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
26438038,San Pedro,Ternero,"""2024-08-15T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
26437898,San Pedro,Ternero,"""2024-08-09T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
26437867,San Pedro,Ternero,"""2024-08-08T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
26437856,San Pedro,Ternera,"""2024-08-05T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
26437554,San Pedro,Ternero,"""2024-07-21T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
26437508,San Pedro,Ternero,"""2024-07-20T00:00:00.000Z""",,,muerte,ajuste inventario,"""2025-02-27T00:00:00.000Z""",Diego,"""2025-02-27T00:00:00.000Z"""
