Diio,Tipo ganado,Estado reproductivo,Estado leche,Fundo,Desecho,Toro,Inseminador,Fecha inseminación,Repetido,Creado por,Fecha creado
16464672,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",6,guentrepan,"""2020-10-26T00:00:00.000Z"""
25836299,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",7,guentrepan,"""2020-10-26T00:00:00.000Z"""
14475787,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
23547659,Vaca,Preñada,En Leche,San Pedro,Si (Paratuberculosis ),Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",3,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464038,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
25890409,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",4,guentrepan,"""2020-10-26T00:00:00.000Z"""
16908076,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
21430689,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",6,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464245,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464359,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",8,guentrepan,"""2020-10-26T00:00:00.000Z"""
14476368,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",3,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464308,Vaca,Vacía,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",4,guentrepan,"""2020-10-26T00:00:00.000Z"""
4298416,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",7,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464465,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
22620310,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",4,guentrepan,"""2020-10-26T00:00:00.000Z"""
14476386,Vaca,Preñada,En Leche,San Pedro,No,Hickok,Benjamin ,"""2020-10-26T00:00:00.000Z""",4,guentrepan,"""2020-10-26T00:00:00.000Z"""
22620329,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",4,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464832,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",6,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464365,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
25836190,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464349,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",4,guentrepan,"""2020-10-26T00:00:00.000Z"""
25836255,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",4,guentrepan,"""2020-10-26T00:00:00.000Z"""
20055914,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",4,guentrepan,"""2020-10-26T00:00:00.000Z"""
16908299,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",6,guentrepan,"""2020-10-26T00:00:00.000Z"""
25839203,Vaca,Parida,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",6,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464388,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",6,guentrepan,"""2020-10-26T00:00:00.000Z"""
20055823,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",6,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464071,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
25836144,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",6,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464259,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
25836147,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464062,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464518,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
25836331,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
25836285,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",4,guentrepan,"""2020-10-26T00:00:00.000Z"""
18859789,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
25836201,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
16464196,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",5,guentrepan,"""2020-10-26T00:00:00.000Z"""
25836369,Vaca,Preñada,En Leche,San Pedro,"Si (""""DONANTES"""")",Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",4,guentrepan,"""2020-10-26T00:00:00.000Z"""
4263622,Vaca,Preñada,En Leche,San Pedro,No,Magnitud ,Benjamin ,"""2020-10-26T00:00:00.000Z""",7,guentrepan,"""2020-10-26T00:00:00.000Z"""
4237497,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-24T00:00:00.000Z"""
4263636,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-24T00:00:00.000Z"""
16464847,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-24T00:00:00.000Z"""
20055836,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-24T00:00:00.000Z"""
21430634,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-24T00:00:00.000Z"""
25836209,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-24T00:00:00.000Z"""
4297524,Vaca,Preñada,En Leche,San Pedro,Si (Paratuberculosis ),Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-24T00:00:00.000Z"""
25836256,Vaca,Preñada,En Leche,San Pedro,Si (Paratuberculosis ),Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-24T00:00:00.000Z"""
21430696,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-24T00:00:00.000Z"""
21430612,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-24T00:00:00.000Z"""
14475725,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",5,guentrepan,"""2020-10-24T00:00:00.000Z"""
25836195,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-24T00:00:00.000Z"""
10591114,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",9,guentrepan,"""2020-10-24T00:00:00.000Z"""
4263519,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-24T00:00:00.000Z"""
18859796,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-24T00:00:00.000Z"""
14475983,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-24T00:00:00.000Z"""
4282525,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-24T00:00:00.000Z"""
4297345,Vaca,Vacía,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-24T00:00:00.000Z"""
12688053,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-24T00:00:00.000Z"""
12688128,Vaca,Parida,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-24T00:00:00.000Z"""
4237103,Vaca,Vacía,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-24T00:00:00.000Z"""
25836370,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",9,guentrepan,"""2020-10-24T00:00:00.000Z"""
4297132,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-24T00:00:00.000Z"""
4220788,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-24T00:00:00.000Z"""
25836310,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-24T00:00:00.000Z"""
21430617,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-24T00:00:00.000Z"""
10591099,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-24T00:00:00.000Z"""
4263518,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",9,guentrepan,"""2020-10-24T00:00:00.000Z"""
20055824,Vaca,Vacía,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-24T00:00:00.000Z"""
14476330,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-24T00:00:00.000Z"""
4236933,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-24T00:00:00.000Z"""
14476061,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-24T00:00:00.000Z"""
18086751,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-23T00:00:00.000Z"""
25836238,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-23T00:00:00.000Z"""
25836149,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-23T00:00:00.000Z"""
14475671,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",5,guentrepan,"""2020-10-23T00:00:00.000Z"""
4236870,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-23T00:00:00.000Z"""
14462760,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",5,guentrepan,"""2020-10-23T00:00:00.000Z"""
12688994,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-23T00:00:00.000Z"""
4237021,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",10,guentrepan,"""2020-10-23T00:00:00.000Z"""
12688126,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-23T00:00:00.000Z"""
4237259,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-23T00:00:00.000Z"""
15453928,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-23T00:00:00.000Z"""
21430679,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",10,guentrepan,"""2020-10-23T00:00:00.000Z"""
14476311,Vaca,Vacía,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",9,guentrepan,"""2020-10-23T00:00:00.000Z"""
21430587,Vaca,Vacía,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-23T00:00:00.000Z"""
4237257,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-23T00:00:00.000Z"""
18859783,Vaca,Vacía,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-23T00:00:00.000Z"""
25836365,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-23T00:00:00.000Z"""
22620343,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",9,guentrepan,"""2020-10-23T00:00:00.000Z"""
25836239,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-23T00:00:00.000Z"""
4297982,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-23T00:00:00.000Z"""
25836240,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",9,guentrepan,"""2020-10-23T00:00:00.000Z"""
4264227,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-23T00:00:00.000Z"""
4296996,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-23T00:00:00.000Z"""
25836211,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-23T00:00:00.000Z"""
10590889,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-23T00:00:00.000Z"""
10590807,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-23T00:00:00.000Z"""
14476080,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-23T00:00:00.000Z"""
25836159,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-23T00:00:00.000Z"""
4264764,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",8,guentrepan,"""2020-10-23T00:00:00.000Z"""
4236936,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",9,guentrepan,"""2020-10-23T00:00:00.000Z"""
4237314,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",7,guentrepan,"""2020-10-23T00:00:00.000Z"""
21430608,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-23T00:00:00.000Z""",6,guentrepan,"""2020-10-23T00:00:00.000Z"""
12546599,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
12688942,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
14476157,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
25836287,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
14476322,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
4237031,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",8,guentrepan,"""2020-10-22T00:00:00.000Z"""
21430650,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
20055825,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",8,guentrepan,"""2020-10-22T00:00:00.000Z"""
14475826,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",5,guentrepan,"""2020-10-22T00:00:00.000Z"""
25836164,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",8,guentrepan,"""2020-10-22T00:00:00.000Z"""
14475937,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
25836332,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
21430697,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
25836302,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
4236497,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",8,guentrepan,"""2020-10-22T00:00:00.000Z"""
4297581,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
12688029,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
12688137,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",8,guentrepan,"""2020-10-22T00:00:00.000Z"""
25836338,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
16464868,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",9,guentrepan,"""2020-10-22T00:00:00.000Z"""
14475648,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
4237052,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
22620328,Vaca,Preñada,En Leche,San Pedro,Si (Paratuberculosis ),Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",5,guentrepan,"""2020-10-22T00:00:00.000Z"""
21430657,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
14475947,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
10590398,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
25836260,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",8,guentrepan,"""2020-10-22T00:00:00.000Z"""
15730480,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
4264216,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
12688117,Vaca,Vacía,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",8,guentrepan,"""2020-10-22T00:00:00.000Z"""
14475748,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
14475634,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",5,guentrepan,"""2020-10-22T00:00:00.000Z"""
14475980,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",5,guentrepan,"""2020-10-22T00:00:00.000Z"""
4264103,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
4282573,Vaca,Preñada,En Leche,San Pedro,Si (reaccionante tbc),Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
14475642,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
4237453,Vaca,Vacía,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
4236887,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",8,guentrepan,"""2020-10-22T00:00:00.000Z"""
14475844,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
4221444,Vaca,Parida,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
4237012,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",8,guentrepan,"""2020-10-22T00:00:00.000Z"""
20055912,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",4,guentrepan,"""2020-10-22T00:00:00.000Z"""
23547650,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",7,guentrepan,"""2020-10-22T00:00:00.000Z"""
25836304,Vaca,Preñada,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",6,guentrepan,"""2020-10-22T00:00:00.000Z"""
14475663,Vaca,Vacía,En Leche,San Pedro,No,Abstemio (wagyu),Benjamin ,"""2020-10-22T00:00:00.000Z""",5,guentrepan,"""2020-10-22T00:00:00.000Z"""
