Diio,Fecha nacimiento,Tipo ganado,Raza,Fundo,Estado reproductivo,Estado leche,Observaciones,Partos,Diio Madre,Padre,Abuelo,Origen,Fecha creado
26905349,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26905415,"""2024-03-12T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Pto Montt,"""2026-03-12T00:00:00.000Z"""
26905451,"""2024-01-29T00:00:00.000Z""",Novillo,Angus,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26906121,"""2024-02-13T00:00:00.000Z""",Novillo,Overo Negro,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26906655,"""2023-12-24T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Agrícola Gondesende,"""2025-12-24T00:00:00.000Z"""
26907111,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26911993,"""2024-03-04T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Fegosa Osorno,"""2026-03-04T00:00:00.000Z"""
26911994,"""2024-03-04T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Osorno,"""2026-03-04T00:00:00.000Z"""
26913776,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
26913777,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
26914224,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Pto Montt,"""2025-12-11T00:00:00.000Z"""
26915634,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26917123,"""2024-03-20T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt,"""2026-03-20T00:00:00.000Z"""
26917152,"""2024-03-20T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt,"""2026-03-20T00:00:00.000Z"""
26919431,"""2024-04-10T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Fegosa Purranque Osorno,"""2026-04-10T00:00:00.000Z"""
26919432,"""2024-04-10T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Fegosa Purranque Osorno,"""2026-04-10T00:00:00.000Z"""
26919434,"""2024-04-10T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Fegosa Purranque Osorno,"""2026-04-10T00:00:00.000Z"""
26923586,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26923591,"""2024-01-29T00:00:00.000Z""",Novillo,Angus,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26923592,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26923593,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26923594,"""2024-03-05T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26923597,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26923599,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26923600,"""2024-03-05T00:00:00.000Z""",Novillo,Charolais,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26923601,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26923602,"""2024-03-05T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26923603,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26923604,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26925598,"""2024-02-26T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt,"""2026-02-26T00:00:00.000Z"""
26926136,"""2024-02-26T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt,"""2026-02-26T00:00:00.000Z"""
26926140,"""2024-02-26T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt,"""2026-02-26T00:00:00.000Z"""
26926211,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926212,"""2024-04-18T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926213,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926214,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926215,"""2024-04-18T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926216,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926217,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926218,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926219,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926220,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926221,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26926222,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-04-18T00:00:00.000Z"""
26928456,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26928674,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Pto Montt,"""2025-12-11T00:00:00.000Z"""
26929231,"""2024-04-18T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt (2),"""2026-04-18T00:00:00.000Z"""
26930625,"""2023-12-24T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Agrícola Gondesende,"""2025-12-24T00:00:00.000Z"""
26930797,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26932612,"""2023-12-24T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Ganadera Viento Sur,"""2025-12-24T00:00:00.000Z"""
26932928,"""2024-01-20T00:00:00.000Z""",Vaquilla,Angus Negro,Mollendo ,Vacía,,,,,,,Santa Isabel (2),"""2026-01-20T00:00:00.000Z"""
26936425,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
26936484,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26936489,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26936491,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
26936492,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26938765,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26938791,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26938794,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
26939170,"""2024-03-11T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Fegosa Purranque & Osorno,"""2026-03-11T00:00:00.000Z"""
26939657,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26944265,"""2024-03-28T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt,"""2026-03-28T00:00:00.000Z"""
26949036,"""2025-12-04T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,,"""2025-12-04T00:00:00.000Z"""
26949037,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26949038,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
26950150,"""2026-01-20T00:00:00.000Z""",Novillo,Charolais,Mollendo ,,,,,,,,Santa Isabel (1),"""2026-01-20T00:00:00.000Z"""
26953037,"""2024-01-28T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Oscar Hitschafeld,"""2026-01-28T00:00:00.000Z"""
26953117,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26953250,"""2025-12-04T00:00:00.000Z""",Novillo,Híbrido,Recría FT,,,,,,,,,"""2025-12-04T00:00:00.000Z"""
26953267,"""2025-12-04T00:00:00.000Z""",Novillo,Híbrido,Recría FT,,,,,,,,,"""2025-12-04T00:00:00.000Z"""
26953294,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26953299,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26953300,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26953490,"""2025-11-24T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,,"""2025-11-24T00:00:00.000Z"""
26958175,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Recría FT,,,,,,,,Pto Montt,"""2025-12-11T00:00:00.000Z"""
26958262,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Pto Montt,"""2025-12-11T00:00:00.000Z"""
26958267,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Recría Feedlot ,,,,,,,,Pto Montt,"""2025-12-11T00:00:00.000Z"""
26961840,"""2024-03-05T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26962161,"""2025-11-24T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,,"""2025-11-24T00:00:00.000Z"""
26962166,"""2025-11-24T00:00:00.000Z""",Novillo,Híbrido,Recría FT,,,,,,,,,"""2025-11-24T00:00:00.000Z"""
26965978,"""2025-12-10T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,,"""2025-12-10T00:00:00.000Z"""
26966519,"""2024-11-28T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Purranque,"""2025-11-28T00:00:00.000Z"""
26966581,"""2024-03-04T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Paillaco,"""2026-03-04T00:00:00.000Z"""
26967137,"""2024-04-10T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Purranque Osorno,"""2026-04-10T00:00:00.000Z"""
26967856,"""2024-01-20T00:00:00.000Z""",Vaquilla,Angus Rojo,Mollendo ,Vacía,,,,,,,Santa Isabel (2),"""2026-01-20T00:00:00.000Z"""
26972949,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26973155,"""2023-12-18T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Agrícola Gondesende (1),"""2025-12-18T00:00:00.000Z"""
26975826,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Pto Montt,"""2025-12-11T00:00:00.000Z"""
26976145,"""2024-03-05T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26976782,"""2023-12-24T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Agrícola Gondesende,"""2025-12-24T00:00:00.000Z"""
26988401,"""2024-01-29T00:00:00.000Z""",Novillo,Angus,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26989781,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26989808,"""2023-11-25T00:00:00.000Z""",Novillo,Charolais,Medieria FT,,,,,,,,Feria Remehue,"""2025-11-25T00:00:00.000Z"""
26991134,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26991140,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26991157,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
26991178,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26991179,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26991214,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26991219,"""2024-03-05T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26991230,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26991402,"""2024-01-29T00:00:00.000Z""",Novillo,Angus,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26991408,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26991502,"""2024-03-05T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26991505,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
26991509,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
26997561,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
26997562,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
27004097,"""2023-12-24T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Agrícola Gondesende,"""2025-12-24T00:00:00.000Z"""
27004279,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Pto Montt,"""2025-12-11T00:00:00.000Z"""
27004490,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
27004492,"""2024-03-05T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
27216343,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
27224423,"""2025-11-24T00:00:00.000Z""",Novillo,Angus,Medieria FT,,,,,,,,,"""2025-11-24T00:00:00.000Z"""
27224791,"""2024-04-10T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Purranque Osorno,"""2026-04-10T00:00:00.000Z"""
27224793,"""2024-04-10T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Purranque Osorno,"""2026-04-10T00:00:00.000Z"""
27224835,"""2024-01-14T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Osorno,"""2026-01-14T00:00:00.000Z"""
27247711,"""2024-03-28T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Purranque,"""2026-03-28T00:00:00.000Z"""
27248409,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Pto Montt,"""2025-12-11T00:00:00.000Z"""
27248753,"""2024-02-20T00:00:00.000Z""",Novillo,Angus Negro,Mollendo ,,,,,,,,Ag Santa Isabel,"""2026-02-20T00:00:00.000Z"""
27251888,"""2023-12-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Agrícola Gondesende (2),"""2025-12-18T00:00:00.000Z"""
27251998,"""2023-12-24T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Agrícola Gondesende,"""2025-12-24T00:00:00.000Z"""
27253818,"""2025-11-24T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,,"""2025-11-24T00:00:00.000Z"""
27255360,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
27255431,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
27256385,"""2024-04-10T00:00:00.000Z""",Novillo,Charolais,Medieria FT,,,,,,,,Fegosa Purranque Osorno,"""2026-04-10T00:00:00.000Z"""
27256753,"""2023-12-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Agrícola Gondesende (1),"""2025-12-18T00:00:00.000Z"""
27262989,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
27263158,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
27263203,"""2025-11-24T00:00:00.000Z""",Novillo,Angus,Medieria FT,,,,,,,,,"""2025-11-24T00:00:00.000Z"""
27263481,"""2024-01-29T00:00:00.000Z""",Novillo,Angus,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
27263516,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
27263556,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
27263558,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
27263796,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
27263804,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
27263893,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
27264089,"""2024-01-28T00:00:00.000Z""",Novillo,Indefinido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-28T00:00:00.000Z"""
27264093,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
27264101,"""2024-03-05T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
27266840,"""2025-11-24T00:00:00.000Z""",Novillo,Híbrido,Recría Feedlot ,,,,,,,,,"""2025-11-24T00:00:00.000Z"""
27267571,"""2024-01-29T00:00:00.000Z""",Novillo,Angus,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
27267635,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
27267720,"""2024-03-05T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
27268637,"""2023-11-25T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Feria Remehue,"""2025-11-25T00:00:00.000Z"""
27268875,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Recría Feedlot ,,,,,,,,Pto Varas,"""2025-12-11T00:00:00.000Z"""
27268876,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Recría FT,,,,,,,,Pto varas,"""2025-12-11T00:00:00.000Z"""
27268879,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Purranque,"""2025-12-11T00:00:00.000Z"""
27268880,"""2025-12-11T00:00:00.000Z""",Novillo,Híbrido,Recría Feedlot ,,,,,,,,Pto Varas,"""2025-12-11T00:00:00.000Z"""
27274818,"""2024-11-28T00:00:00.000Z""",Novillo,Angus Negro,Recría Feedlot ,,,,,,,,Fegosa Purranque,"""2025-11-28T00:00:00.000Z"""
27274819,"""2024-11-28T00:00:00.000Z""",Novillo,Angus Negro,Recría Feedlot ,,,,,,,,Fegosa Purranque,"""2025-11-28T00:00:00.000Z"""
27275475,"""2024-02-13T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
27275478,"""2024-03-05T00:00:00.000Z""",Novillo,Angus Negro,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
27275483,"""2024-02-13T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
27275486,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
27278756,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
27278757,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Chacaipulli,"""2026-03-05T00:00:00.000Z"""
27280160,"""2024-02-13T00:00:00.000Z""",Novillo,Overo Negro,Medieria FT,,,,,,,,Chacaipulli,"""2026-02-13T00:00:00.000Z"""
27281061,"""2024-12-02T00:00:00.000Z""",Novillo,Híbrido,Recría FT,,,,,,,,,"""2025-12-02T00:00:00.000Z"""
27281062,"""2024-12-02T00:00:00.000Z""",Novillo,Híbrido,Recría FT,,,,,,,,,"""2025-12-02T00:00:00.000Z"""
27281064,"""2024-12-02T00:00:00.000Z""",Novillo,Híbrido,Recría FT,,,,,,,,,"""2025-12-02T00:00:00.000Z"""
27281693,"""2024-03-13T00:00:00.000Z""",Novillo,Angus,Mollendo ,,,,,,,,Mollendo 12-03,"""2026-03-13T00:00:00.000Z"""
27281695,"""2024-03-13T00:00:00.000Z""",Novillo,Angus,Mollendo ,,,,,,,,Mollendo 12-03,"""2026-03-13T00:00:00.000Z"""
27281697,"""2024-01-21T00:00:00.000Z""",Novillo,Angus Rojo,Mollendo ,,,,,,,,Agrícola los Lingues,"""2026-01-21T00:00:00.000Z"""
27281702,"""2024-01-21T00:00:00.000Z""",Novillo,Angus Rojo,Mollendo ,,,,,,,,Agrícola los Lingues,"""2026-01-21T00:00:00.000Z"""
27281705,"""2024-03-13T00:00:00.000Z""",Novillo,Angus,Mollendo ,,,,,,,,Mollendo 12-03,"""2026-03-13T00:00:00.000Z"""
27281707,"""2024-01-21T00:00:00.000Z""",Novillo,Angus Rojo,Mollendo ,,,,,,,,Agrícola los Lingues,"""2026-01-21T00:00:00.000Z"""
27281708,"""2024-03-13T00:00:00.000Z""",Novillo,Angus,Mollendo ,,,,,,,,Mollendo 12-03,"""2026-03-13T00:00:00.000Z"""
27281710,"""2024-03-13T00:00:00.000Z""",Novillo,Angus,Mollendo ,,,,,,,,Mollendo 12-03,"""2026-03-13T00:00:00.000Z"""
27281717,"""2024-01-21T00:00:00.000Z""",Novillo,Angus Rojo,Mollendo ,,,,,,,,Agrícola los Lingues,"""2026-01-21T00:00:00.000Z"""
27281723,"""2024-03-13T00:00:00.000Z""",Novillo,Angus,Mollendo ,,,,,,,,Mollendo 12-03,"""2026-03-13T00:00:00.000Z"""
27281725,"""2024-03-13T00:00:00.000Z""",Novillo,Angus,Mollendo ,,,,,,,,Mollendo 12-03,"""2026-03-13T00:00:00.000Z"""
27281727,"""2024-03-13T00:00:00.000Z""",Novillo,Angus,Mollendo ,,,,,,,,Mollendo 12-03,"""2026-03-13T00:00:00.000Z"""
27281730,"""2024-03-13T00:00:00.000Z""",Novillo,Angus,Mollendo ,,,,,,,,Mollendo 12-03,"""2026-03-13T00:00:00.000Z"""
27281731,"""2024-01-21T00:00:00.000Z""",Novillo,Angus Negro,Mollendo ,,,,,,,,Agrícola los Lingues,"""2026-01-21T00:00:00.000Z"""
